Cyprus,CYP,69.59060976,69.92553659,70.24997561,70.56443902,70.86939024,71.16534146,71.45278049,71.7322439,72.00421951,72.26868293,72.52665854,72.77763415,73.02112195,73.25758537,73.48756098,73.71153659,73.9295122,74.142,74.349,74.5514878,74.7484878,74.9424878,75.1314878,75.3154878,75.49597561,75.67295122,75.84592683,76.01539024,76.18182927,76.34426829,76.50470732,76.66212195,76.81604878,76.96797561,77.11590244,77.26231707,77.4057561,77.54717073,77.68609756,77.8235122,77.95692683,78.08534146,78.20926829,78.33019512,78.45009756,78.57395122,78.70873171,78.85790244,79.02146341,79.19695122
Czech Republic,CZE,70.34878049,70.51268293,69.78682927,70.30439024,70.4595122,70.16317073,70.38487805,70.26414634,69.84073171,69.36707317,69.4402439,69.67707317,70.17658537,70.02268293,70.08658537,70.41463415,70.53268293,70.57341463,70.64390244,70.7495122,70.27804878,70.72219512,70.80780488,70.59146341,70.83756098,71.04634146,70.99731707,71.44560976,71.64146341,71.67560976,71.38390244,71.89829268,72.27170732,72.76780488,72.97268293,73.07487805,73.71463415,73.82487805,74.51463415,74.66829268,74.96829268,75.17317073,75.22195122,75.17073171,75.72195122,75.92439024,76.52439024,76.72439024,76.97560976,77.07804878
Denmark,DNK,72.17658537,72.43829268,72.3197561,72.4004878,72.48512195,72.37073171,72.44414634,72.92219512,73.12146341,73.22097561,73.34341463,73.41463415,73.43902439,73.68219512,73.80829268,74.07512195,73.7397561,74.63243902,74.39292683,74.21926829,74.10170732,74.2304878,74.55121951,74.4204878,74.56219512,74.42756098,74.5797561,74.69121951,74.77170732,74.7997561,74.80536585,75.15780488,75.19414634,75.11682927,75.37512195,75.21268293,75.59146341,75.94512195,76.13902439,76.34146341,76.59268293,76.79268293,76.89512195,77.14390244,77.49268293,77.84390244,78.09512195,78.19512195,78.44634146,78.59756098
Djibouti,DJI,38.536,39.00968293,39.48182927,39.95490244,40.42892683,40.90336585,41.37878049,41.85317073,42.32509756,42.79256098,43.25407317,43.70414634,44.14378049,44.57497561,45.00168293,45.43392683,45.88565854,46.36339024,46.86609756,47.3872439,47.91285366,48.42190244,48.89787805,49.32731707,49.70621951,50.03760976,50.328,50.59490244,50.85334146,51.10880488,51.36631707,51.62436585,51.88041463,52.1314878,52.37907317,52.62419512,52.86539024,53.10365854,53.3435122,53.58941463,53.85034146,54.1347561,54.44712195,54.78939024,55.15902439,55.55002439,55.95285366,56.35653659,56.75509756,57.14504878
Dominican Republic,DOM,51.7907561,52.51773171,53.2322439,53.93326829,54.62131707,55.29434146,55.95431707,56.59921951,57.23004878,57.84331707,58.43658537,59.00639024,59.55226829,60.07178049,60.56639024,61.03209756,61.46736585,61.87460976,62.25978049,62.63182927,63.00119512,63.38134146,63.77973171,64.20243902,64.65146341,65.13031707,65.63553659,66.15819512,66.68485366,67.20514634,67.70419512,68.16714634,68.58853659,68.96487805,69.29712195,69.59173171,69.85960976,70.11560976,70.37156098,70.63082927,70.89370732,71.15453659,71.40531707,71.64060976,71.863,72.07668293,72.28792683,72.50446341,72.72895122,72.96197561
Ecuador,ECU,53.12004878,53.75636585,54.35009756,54.8917561,55.37982927,55.81982927,56.22078049,56.60170732,56.98212195,57.37053659,57.77592683,58.19978049,58.64007317,59.09478049,59.56839024,60.06436585,60.58719512,61.13639024,61.71046341,62.30595122,62.91992683,63.54841463,64.18497561,64.82214634,65.45343902,66.07082927,66.66978049,67.24821951,67.80614634,68.34153659,68.85687805,69.35573171,69.84209756,70.32002439,70.7894878,71.252,71.70946341,72.15739024,72.59126829,73.00614634,73.39204878,73.73807317,74.04080488,74.2992439,74.51641463,74.69929268,74.85782927,75.00495122,75.15058537,75.30219512
"Egypt, Arab Rep.",EGY,45.93356098,46.34736585,46.76970732,47.20112195,47.64407317,48.09556098,48.55509756,49.01963415,49.48914634,49.96558537,50.45239024,50.9545122,51.47641463,52.01909756,52.58109756,53.16046341,53.75326829,54.35409756,54.956,55.55653659,56.15019512,56.7335122,57.30741463,57.87436585,58.43731707,59.00121951,59.571,60.15214634,60.75063415,61.3685122,62.01282927,62.68765854,63.38958537,64.11270732,64.84997561,65.59346341,66.33558537,67.06531707,67.77358537,68.44936585,69.08265854,69.66743902,70.2032439,70.69156098,71.13387805,71.52868293,71.87897561,72.19221951,72.47543902,72.73412195
El Salvador,SLV,51.2914878,52.02065854,52.71131707,53.35895122,53.959,54.50997561,55.01231707,55.46797561,55.87887805,56.24297561,56.55558537,56.80963415,57.00453659,57.14336585,57.23212195,57.26173171,57.21607317,57.10929268,56.97378049,56.85397561,56.82760976,56.97743902,57.35092683,57.96829268,58.82204878,59.887,61.11429268,62.41463415,63.70126829,64.91317073,65.99085366,66.89246341,67.6225122,68.19656098,68.62012195,68.91380488,69.11129268,69.25595122,69.38904878,69.5332439,69.70160976,69.89568293,70.09882927,70.29997561,70.49963415,70.69880488,70.9004878,71.10417073,71.31087805,71.52060976
Equatorial Guinea,GNQ,36.73304878,37.0324878,37.33192683,37.63134146,37.93126829,38.23117073,38.53158537,38.833,39.13643902,39.43987805,39.74385366,40.04685366,40.34736585,40.64739024,40.94690244,41.24636585,41.54778049,41.85309756,42.16382927,42.483,42.81417073,43.16039024,43.52270732,43.90017073,44.2897561,44.69292683,45.10814634,45.53082927,45.95395122,46.36846341,46.76543902,47.13485366,47.47229268,47.77229268,48.03139024,48.24260976,48.4,48.51153659,48.58719512,48.64095122,48.69026829,48.75556098,48.85178049,48.98892683,49.17192683,49.40029268,49.6655122,49.95263415,50.24721951,50.5447561
Eritrea,ERI,39.10626829,39.52836585,39.94797561,40.36409756,40.7772439,41.19290244,41.61756098,42.0502439,42.48646341,42.91419512,43.317,43.67436585,43.97231707,44.20034146,44.35590244,44.42995122,44.41746341,44.33636585,44.21517073,44.08234146,43.97836585,43.94329268,44.00360976,44.17790244,44.47868293,44.90697561,45.44980488,46.07617073,46.75807317,47.47902439,48.23353659,49.02158537,49.84265854,50.6922439,51.55287805,52.40460976,53.227,54.00653659,54.7357561,55.40758537,56.02497561,56.59429268,57.13246341,57.65392683,58.16268293,58.66426829,59.15773171,59.63921951,60.10526829,60.55692683
Estonia,EST,68.57773171,68.83919512,69.06553659,69.26436585,69.43921951,69.5965122,69.73909756,69.86326829,69.96729268,70.04809756,70.09856098,70.10763415,70.07239024,69.99392683,69.87931707,69.73463415,69.56997561,69.40143902,69.24417073,69.11326829,69.03304878,68.97804878,69.12682927,69.37560976,69.27804878,69.3804878,70.08536585,70.64390244,70.69756098,70.03902439,69.47560976,69.37317073,68.86341463,67.9097561,66.5,67.54390244,69.61219512,69.8097561,69.35853659,70.06341463,70.41707317,70.25853659,70.90487805,71.31707317,71.9097561,72.56829268,72.69146341,72.81463415,73.77073171,74.82439024
Ethiopia,ETH,38.40570732,39.06863415,39.69714634,40.27578049,40.79553659,41.25243902,41.65146341,42.00756098,42.33421951,42.63790244,42.92858537,43.21473171,43.49585366,43.76592683,44.01646341,44.217,44.32904878,44.33814634,44.25180488,44.0935122,43.9142439,43.77846341,43.74214634,43.8422439,44.09026829,44.47521951,44.96412195,45.50153659,46.03995122,46.55790244,47.04539024,47.50290244,47.94895122,48.398,48.85304878,49.31363415,49.77526829,50.23895122,50.70868293,51.19292683,51.71012195,52.28221951,52.91868293,53.618,54.37065854,55.15665854,55.95156098,56.72392683,57.45078049,58.11817073
Faeroe Islands,FRO,,,,,,,,,,,,,,,,,,,,,,,,76.22195122,75.87804878,75.77317073,75.46341463,75.6097561,75.76341463,75.90731707,76.0097561,76.46097561,76.7195122,76.91463415,77.1195122,77.46829268,77.76097561,77.81219512,78.17317073,78.62195122,78.58292683,78.74390244,79.09756098,79.09512195,78.84146341,79.18292683,79.48292683,79.63170732,79.9804878,
Fiji,FJI,55.95041463,56.38563415,56.81136585,57.22709756,57.63331707,58.03153659,58.42173171,58.80390244,59.17753659,59.54365854,59.9007561,60.24685366,60.58246341,60.90756098,61.22263415,61.53009756,61.83092683,62.12904878,62.42446341,62.71765854,63.00914634,63.29646341,63.57868293,63.85334146,64.11997561,64.37909756,64.62970732,64.87329268,65.11134146,65.34385366,65.57085366,65.79331707,66.0112439,66.22414634,66.43353659,66.63890244,66.8402439,67.03756098,67.23085366,67.42012195,67.60731707,67.79290244,67.97736585,68.16026829,68.34065854,68.5152439,68.67919512,68.83163415,68.97158537,69.10202439
Finland,FIN,68.8197561,68.84414634,68.57780488,69.01268293,69.22097561,68.97780488,69.47707317,69.66658537,69.61634146,69.50341463,70.1795122,70.01756098,70.70731707,71.22365854,71.13487805,71.67365854,71.81292683,72.3502439,72.89707317,73.15536585,73.44,73.74658537,74.29804878,74.20097561,74.51902439,74.22292683,74.56,74.59195122,74.57707317,74.79219512,74.81317073,75.22756098,75.45536585,75.70512195,76.39560976,76.4095122,76.69341463,76.87853659,77.09073171,77.29121951,77.46585366,77.96585366,78.1195122,78.36829268,78.71463415,78.81707317,79.21463415,79.26341463,79.56829268,79.7195122
France,FRA,69.86829268,70.11707317,70.31463415,70.51463415,70.66341463,70.81219512,70.96097561,71.16097561,71.3097561,71.45853659,71.65853659,71.90731707,72.10731707,72.35609756,72.60487805,72.85365854,73.10243902,73.35121951,73.60243902,73.85121951,74.05121951,74.3,74.5,74.8,75,75.3,75.6,75.8,76.1,76.34878049,76.6,76.84878049,77.1,77.3,77.64878049,77.75121951,77.95365854,78.30487805,78.45609756,78.60731707,78.95853659,79.05853659,79.26097561,79.26341463,80.16341463,80.11463415,80.51463415,80.81463415,80.86829268,81.06829268
French Polynesia,PYF,56.32990244,56.75287805,57.13582927,57.50970732,57.89453659,58.29841463,58.71846341,59.13478049,59.53241463,59.91029268,60.26129268,60.57719512,60.86282927,61.13058537,61.39841463,61.70085366,62.0785122,62.55104878,63.12163415,63.78182927,64.49970732,65.23178049,65.93,66.55834146,67.10234146,67.56153659,67.95046341,68.30412195,68.6475122,68.99007317,69.33378049,69.67153659,69.99526829,70.29943902,70.58702439,70.8675122,71.15039024,71.4447561,71.75612195,72.08253659,72.42107317,72.76429268,73.10121951,73.42229268,73.7225122,73.9987561,74.24941463,74.47887805,74.69109756,74.88958537
Gabon,GAB,39.56817073,39.92563415,40.37009756,40.92007317,41.57853659,42.3355122,43.1694878,44.04146341,44.91992683,45.78841463,46.63587805,47.46036585,48.27336585,49.08287805,49.89039024,50.69990244,51.51492683,52.33792683,53.16741463,54.00187805,54.84382927,55.69826829,56.55770732,57.40763415,58.22909756,58.99509756,59.67765854,60.25778049,60.7234878,61.06726829,61.28912195,61.39653659,61.41297561,61.36095122,61.2554878,61.09760976,60.87943902,60.60495122,60.29268293,59.97204878,59.69095122,59.49778049,59.42390244,59.4837561,59.68180488,60.00558537,60.42717073,60.89914634,61.38112195,61.84912195
"Gambia, The",GMB,33.54463415,33.77856098,34.01097561,34.25590244,34.53034146,34.86880488,35.30631707,35.86236585,36.54297561,37.34214634,38.24236585,39.21160976,40.21139024,41.20517073,42.17395122,43.10973171,44.0165122,44.90929268,45.79658537,46.67387805,47.54117073,48.39597561,49.23078049,50.03158537,50.78136585,51.45212195,52.01282927,52.45346341,52.77604878,52.99156098,53.12504878,53.209,53.28346341,53.38043902,53.52046341,53.71353659,53.95963415,54.24026829,54.53741463,54.84507317,55.1567561,55.4654878,55.7687561,56.06556098,56.35485366,56.64007317,56.92665854,57.22004878,57.5242439,57.83821951
Georgia,GEO,63.42770732,63.82770732,64.22970732,64.63370732,65.03570732,65.42970732,65.81070732,66.17370732,66.51670732,66.83970732,67.14970732,67.45668293,67.76717073,68.08014634,68.39112195,68.68160976,68.93014634,69.1222439,69.25236585,69.32704878,69.36278049,69.38656098,69.42436585,69.49417073,69.59992683,69.73407317,69.8805122,70.01470732,70.12170732,70.19856098,70.24787805,70.27682927,70.30204878,70.33860976,70.3965122,70.49026829,70.62929268,70.81395122,71.03812195,71.29319512,71.56309756,71.82673171,72.06863415,72.27582927,72.44734146,72.58878049,72.7142439,72.84134146,72.98463415,73.14714634
Germany,DEU,69.62029268,69.82639024,70.01009756,70.17195122,70.31195122,70.42614634,70.50856098,70.56214634,70.59287805,70.61265854,70.64090244,70.69646341,70.79426829,70.94180488,71.14112195,71.38678049,71.66646341,71.96180488,72.25592683,72.54236585,72.81863415,73.08919512,73.36141463,73.63770732,73.917,74.19173171,74.45331707,74.69626829,74.91860976,75.12287805,75.31612195,75.3195122,75.8195122,75.87073171,76.27073171,76.42195122,76.67317073,77.07317073,77.47560976,77.72682927,77.92682927,78.32926829,78.22926829,78.3804878,78.6804878,78.93170732,79.13170732,79.53414634,79.73658537,79.83658537
Ghana,GHA,45.97670732,46.31843902,46.61380488,46.87178049,47.10626829,47.33602439,47.58021951,47.8522439,48.1615122,48.51265854,48.90895122,49.34473171,49.80641463,50.2777561,50.74790244,51.20585366,51.64097561,52.05,52.43170732,52.7855122,53.11043902,53.40907317,53.68946341,53.96465854,54.24553659,54.55541463,54.92056098,55.34585366,55.82468293,56.33804878,56.84302439,57.28629268,57.63004878,57.85595122,57.96907317,57.99292683,57.9684878,57.95512195,58.0012439,58.13480488,58.3822439,58.75553659,59.23219512,59.78573171,60.39660976,61.03831707,61.68136585,62.3002439,62.8735122,63.38817073
Greece,GRC,68.72556098,69.0507561,69.36790244,69.67797561,69.98302439,70.28256098,70.57714634,70.86529268,71.1465122,71.4227561,71.694,71.96114634,72.22714634,72.49146341,72.75656098,73.02446341,73.29565854,73.57170732,73.85121951,74.13270732,74.41529268,74.69704878,74.976,75.24917073,75.5145122,75.76997561,76.016,76.2514878,76.47736585,76.68780488,76.93902439,77.13658537,77.38292683,77.3902439,77.63902439,77.58536585,77.68536585,78.13658537,77.83902439,77.98780488,77.88780488,78.38780488,78.64146341,78.84146341,79.03902439,79.23902439,79.43902439,79.43902439,79.93902439,80.18780488
Grenada,GRD,63.10792683,63.20963415,63.31082927,63.41253659,63.51321951,63.61441463,63.71509756,63.81578049,63.91643902,64.01712195,64.11780488,64.218,64.31868293,64.41839024,64.51858537,64.61378049,64.69890244,64.7744878,64.84553659,64.92009756,65.00931707,65.12531707,65.27917073,65.48336585,65.74678049,66.08717073,66.51719512,67.03414634,67.62141463,68.26207317,68.92736585,69.58319512,70.20192683,70.76429268,71.25831707,71.68536585,72.05968293,72.40587805,72.74368293,73.07746341,73.40770732,73.727,74.0265122,74.29895122,74.54434146,74.76426829,74.9627561,75.1467561,75.32178049,75.49234146
Guam,GUM,61.22634146,61.72529268,62.21919512,62.707,63.1862439,63.65741463,64.11902439,64.57158537,65.01414634,65.44670732,65.86731707,66.2754878,66.67073171,67.05304878,67.42243902,67.77890244,68.12241463,68.45443902,68.7754878,69.0875122,69.39053659,69.68653659,69.97553659,70.25853659,70.53553659,70.80753659,71.07553659,71.33753659,71.59353659,71.84353659,72.08553659,72.32004878,72.54604878,72.76256098,72.97156098,73.17507317,73.37456098,73.57253659,73.77,73.96795122,74.16539024,74.36080488,74.55321951,74.74112195,74.92404878,75.10395122,75.28239024,75.45982927,75.63780488,75.81678049
Guatemala,GTM,45.74529268,46.27565854,46.82146341,47.38121951,47.95539024,48.5534878,49.18695122,49.86026829,50.57095122,51.3064878,52.04790244,52.77321951,53.4604878,54.09573171,54.67243902,55.18960976,55.6522439,56.08080488,56.49226829,56.89865854,57.312,57.74131707,58.18763415,58.65297561,59.13936585,59.64478049,60.16519512,60.69460976,61.2254878,61.75636585,62.28668293,62.81846341,63.35370732,63.89346341,64.43682927,64.98639024,65.54380488,66.10614634,66.66741463,67.21812195,67.74417073,68.22895122,68.66231707,69.04212195,69.36780488,69.64785366,69.89473171,70.12504878,70.35234146,70.58463415
Guinea,GIN,32.36412195,32.45331707,32.53409756,32.61039024,32.69017073,32.78826829,32.91953659,33.09587805,33.32526829,33.6122439,33.95792683,34.3585122,34.80265854,35.27656098,35.77126829,36.27873171,36.79195122,37.30773171,37.8224878,38.33265854,38.83473171,39.32968293,39.81956098,40.30741463,40.79270732,41.2764878,41.76073171,42.24546341,42.72768293,43.20592683,43.67068293,44.10995122,44.5217561,44.90858537,45.27895122,45.65185366,46.04882927,46.48834146,46.97890244,47.522,48.11014634,48.72982927,49.35702439,49.97373171,50.56895122,51.13565854,51.67336585,52.18856098,52.6872439,53.16992683
Guinea-Bissau,GNB,34.50668293,34.77863415,35.05007317,35.32002439,35.58997561,35.85941463,36.12987805,36.40034146,36.67182927,36.94280488,37.20880488,37.46231707,37.70231707,37.93180488,38.15680488,38.39029268,38.65029268,38.94729268,39.28480488,39.65829268,40.05673171,40.46404878,40.8587561,41.22534146,41.55431707,41.8407561,42.08419512,42.29521951,42.48487805,42.65968293,42.82414634,42.9847561,43.14497561,43.3102439,43.48502439,43.67529268,43.8855122,44.11519512,44.36031707,44.61936585,44.88487805,45.14685366,45.39880488,45.63978049,45.8732439,46.10965854,46.36197561,46.64268293,46.95926829,47.3132439
Guyana,GUY,52.77958537,53.15065854,53.48895122,53.79887805,54.08685366,54.36970732,54.66521951,54.98526829,55.3372439,55.72160976,56.1304878,56.55153659,56.96595122,57.36029268,57.72756098,58.06704878,58.38253659,58.68380488,58.97578049,59.257,59.52358537,59.7682439,59.9857561,60.17441463,60.33739024,60.47734146,60.59880488,60.7122439,60.82758537,60.95434146,61.10146341,61.27443902,61.47717073,61.71112195,61.98121951,62.2924878,62.64787805,63.04443902,63.47863415,63.94643902,64.44826829,64.98556098,65.5517561,66.13687805,66.72687805,67.30331707,67.84721951,68.34817073,68.79921951,69.19787805
Haiti,HTI,42.08268293,42.65556098,43.22295122,43.78434146,44.33478049,44.8677561,45.37385366,45.84804878,46.28985366,46.69919512,47.08197561,47.44407317,47.79539024,48.14592683,48.50219512,48.86934146,49.252,49.64582927,50.04997561,50.46195122,50.87973171,51.29826829,51.71441463,52.12556098,52.53217073,52.93770732,53.34973171,53.7707561,54.20331707,54.64439024,55.09041463,55.53480488,55.97153659,56.39007317,56.78541463,57.14607317,57.46107317,57.7314878,57.96487805,58.17185366,58.37207317,58.58970732,58.84329268,59.14178049,59.48807317,59.87343902,60.28107317,60.68773171,61.07478049,61.43468293
Honduras,HND,46.21031707,46.90363415,47.58797561,48.25587805,48.90178049,49.52319512,50.12058537,50.70295122,51.27829268,51.85509756,52.43990244,53.04173171,53.66409756,54.30953659,54.98004878,55.67712195,56.39826829,57.13795122,57.88968293,58.64941463,59.41868293,60.2024878,60.99934146,61.80173171,62.59814634,63.36753659,64.08839024,64.74714634,65.33831707,65.86439024,66.33939024,66.78585366,67.22734146,67.67836585,68.14192683,68.607,69.05453659,69.464,69.82136585,70.12568293,70.38202439,70.60097561,70.80260976,71.00346341,71.21204878,71.43885366,71.68982927,71.95890244,72.24097561,72.532
"Hong Kong SAR, China",HKG,66.99970732,67.57936585,68.13009756,68.64343902,69.11836585,69.55539024,69.9614878,70.34660976,70.7202439,71.08785366,71.45243902,71.45853659,71.45609756,72.1097561,72.61219512,73.36829268,72.8195122,73.3195122,73.57560976,73.67317073,74.67317073,75.32439024,75.42926829,75.27560976,76.02926829,76.43414634,76.68536585,76.88292683,77.08292683,77.02926829,77.3804878,77.88292683,77.67804878,78.03170732,78.52926829,78.68292683,79.62682927,80.12682927,80.13170732,80.38292683,80.87804878,81.42439024,81.47804878,81.32926829,81.7804878,81.5804878,82.37560976,82.37560976,82.3397561,82.72439024
Hungary,HUN,68.00317073,68.93609756,67.86585366,68.87414634,69.38097561,69.07121951,69.82243902,69.40707317,69.2302439,69.31463415,69.16463415,69.05243902,69.66463415,69.51804878,69.24804878,69.29,69.57317073,69.84804878,69.39390244,69.61536585,69.06170732,69.13926829,69.35780488,68.97365854,69.02585366,68.97219512,69.17341463,69.65121951,70.02341463,69.46170732,69.31560976,69.37707317,69.11707317,69.10121951,69.4697561,69.79170732,70.32878049,70.70243902,70.55780488,70.67707317,71.24634146,72.24878049,72.34878049,72.3,72.64878049,72.64878049,73.09756098,73.15121951,73.70243902,73.90487805
Iceland,ISL,73.42670732,73.495,73.54185366,73.57329268,73.59582927,73.61290244,73.62387805,73.63419512,73.65329268,73.6912439,73.77314634,73.92270732,74.14907317,74.44782927,74.80697561,75.19887805,75.58787805,75.94029268,76.23302439,76.45612195,76.61278049,76.72026829,76.80780488,76.899,77.00631707,77.13809756,77.29607317,77.47243902,77.65797561,77.84907317,78.03273171,78.1965122,78.33509756,78.44768293,78.54282927,78.63709756,78.75402439,78.91160976,79.11829268,79.37256098,79.66085366,80.1,80.44878049,80.65853659,80.90731707,81.10243902,81.15609756,81.10731707,81.25853659,81.45609756
India,IND,42.44558537,43.09570732,43.7577561,44.4287561,45.10821951,45.79017073,46.47163415,47.14860976,47.81953659,48.48392683,49.14763415,49.82009756,50.50473171,51.19856098,51.89614634,52.58060976,53.23658537,53.84821951,54.40565854,54.90492683,55.34707317,55.73758537,56.09036585,56.4197561,56.73265854,57.03192683,57.31736585,57.58843902,57.84709756,58.09939024,58.35285366,58.61568293,58.8925122,59.1864878,59.49917073,59.83156098,60.17860976,60.53573171,60.89534146,61.25587805,61.61387805,61.96878049,62.32112195,62.67095122,63.01931707,63.3672439,63.71680488,64.06853659,64.42295122,64.77856098
Indonesia,IDN,45.07326829,45.82736585,46.55670732,47.2617561,47.94353659,48.60765854,49.2582439,49.90343902,50.54685366,51.18902439,51.82997561,52.46714634,53.09443902,53.70880488,54.30717073,54.89053659,55.45741463,56.00978049,56.54970732,57.07614634,57.59112195,58.09360976,58.58409756,59.06312195,59.53063415,59.98665854,60.43119512,60.86521951,61.28826829,61.70080488,62.10385366,62.49690244,62.88046341,63.25453659,63.62060976,63.97770732,64.32780488,64.66943902,65.00356098,65.33070732,65.64636585,65.94907317,66.23780488,66.51653659,66.7912439,67.07336585,67.37682927,67.70958537,68.07514634,68.47097561
"Iran, Islamic Rep.",IRN,44.57743902,45.34080488,46.08507317,46.81126829,47.51897561,48.20234146,48.85556098,49.47621951,50.06882927,50.64190244,51.24568293,51.94465854,52.74904878,53.62670732,54.51141463,55.22636585,55.55195122,55.38156098,54.71,53.62560976,52.3442439,51.15490244,50.34041463,50.1057561,50.53143902,51.63509756,53.34056098,55.41421951,57.62707317,59.84070732,61.91046341,63.7254878,65.26404878,66.51985366,67.4774878,68.15446341,68.60319512,68.91965854,69.18802439,69.45182927,69.73965854,70.05853659,70.38678049,70.70739024,71.02246341,71.33309756,71.63846341,71.93463415,72.21965854,72.49207317
Iraq,IRQ,48.85392683,49.93292683,50.9767561,51.98390244,52.94990244,53.87078049,54.73958537,55.55592683,56.31643902,57.02121951,57.69512195,58.37219512,59.05543902,59.72046341,60.32287805,60.72495122,60.75814634,60.36,59.55914634,58.45812195,57.28470732,56.32821951,55.83212195,55.95017073,56.72241463,58.10531707,59.96019512,62.02536585,64.0624878,65.93641463,67.53419512,68.79926829,69.77192683,70.49609756,70.97617073,71.23470732,71.31178049,71.2642439,71.14065854,70.96887805,70.7434878,70.43458537,70.02587805,69.52609756,68.97878049,68.46363415,68.07180488,67.86407317,67.87112195,68.0915122
Ireland,IRL,69.6917561,69.90412195,70.08797561,70.24980488,70.39458537,70.52529268,70.64141463,70.7435122,70.83307317,70.91512195,70.99621951,71.08136585,71.17458537,71.28087805,71.40329268,71.54629268,71.71287805,71.90004878,72.1047561,72.32302439,72.54936585,72.77778049,73.00378049,73.22239024,73.43458537,73.64090244,73.84880488,74.06331707,74.28643902,74.51560976,74.74131707,74.95053659,75.1362439,75.29643902,75.43763415,75.57085366,75.78536585,75.9697561,76.19536585,76.07365854,76.54073171,77.1397561,77.63658537,77.91756098,78.19853659,78.4795122,78.7604878,79.04146341,79.14146341,79.5
Israel,ISR,,72.00658537,72.11219512,,,,72.28560976,71.5097561,71.05658537,70.9704878,71.21341463,71.71902439,71.07804878,71.69341463,71.66170732,72.04512195,72.95609756,72.95853659,73.20731707,73.50731707,73.87560976,74.26097561,74.1097561,74.45853659,74.80731707,75.20731707,74.95609756,75.25853659,74.43658537,76.30731707,76.60731707,76.75853659,76.50487805,77.15365854,77.40243902,77.45121951,78.10487805,78,78.14878049,78.65853659,78.95365854,79.40731707,79.45121951,79.64878049,80.14634146,80.15121951,80.30487805,80.60487805,81.00243902,81.55365854
Italy,ITA,69.12390244,69.7602439,69.1497561,69.24804878,70.31170732,70.17170732,70.92609756,70.95658537,70.78,70.81195122,71.55878049,71.80682927,72.07536585,72.02634146,72.73439024,72.64731707,72.99195122,73.36463415,73.69317073,74.00268293,73.94317073,74.35390244,74.81463415,74.6402439,75.3895122,75.49536585,75.81073171,76.22512195,76.40560976,76.80487805,76.85902439,76.87804878,77.23780488,77.51,77.7497561,78.01439024,78.33195122,78.62853659,78.42682927,78.82682927,79.42682927,79.82926829,79.97804878,79.93170732,80.72926829,80.5804878,81.13170732,81.28536585,81.38536585,81.43658537
Jamaica,JAM,64.19182927,64.75921951,65.27978049,65.754,66.18785366,66.58482927,66.94982927,67.28885366,67.60634146,67.9067561,68.19104878,68.45770732,68.70573171,68.93514634,69.14946341,69.35873171,69.5725122,69.79534146,70.02621951,70.26014634,70.48553659,70.68834146,70.854,70.97341463,71.04256098,71.05936585,71.02631707,70.95643902,70.86280488,70.7555122,70.64563415,70.53880488,70.44158537,70.35909756,70.29839024,70.26346341,70.25526829,70.27129268,70.31095122,70.37626829,70.47229268,70.60560976,70.7762439,70.98219512,71.21843902,71.47941463,71.75607317,72.04080488,72.32302439,72.59465854
Japan,JPN,67.66609756,68.31,68.59487805,69.65804878,70.13243902,70.20195122,70.98658537,71.27658537,71.61121951,71.83878049,71.9502439,72.88292683,73.50658537,73.75756098,74.39390244,75.05731707,75.45682927,75.89829268,76.03829268,76.33756098,76.09170732,76.41439024,76.92292683,76.96146341,77.36536585,77.6504878,78.06463415,78.48365854,78.39926829,78.81804878,78.83682927,79.10073171,79.15390244,79.29365854,79.68707317,79.53634146,80.2002439,80.42414634,80.50146341,80.57073171,81.07609756,81.41707317,81.56341463,81.76,82.0302439,81.92512195,82.32195122,82.50707317,82.58756098,82.93146341
Jordan,JOR,53.85404878,54.55778049,55.25556098,55.95290244,56.65226829,57.35717073,58.06809756,58.78407317,59.50060976,60.21621951,60.92790244,61.63365854,62.33,63.01239024,63.67539024,64.31395122,64.92260976,65.50085366,66.04670732,66.55868293,67.03678049,67.48256098,67.8975122,68.28763415,68.65339024,68.9977561,69.32217073,69.62758537,69.91395122,70.18326829,70.4345122,70.66721951,70.88041463,71.07412195,71.25082927,71.4124878,71.56109756,71.69860976,71.82902439,71.95331707,72.07502439,72.19265854,72.30778049,72.42036585,72.53146341,72.64502439,72.7635122,72.88692683,73.01621951,73.15095122
Kazakhstan,KAZ,58.30356098,58.71556098,59.13156098,59.54956098,59.96556098,60.37756098,60.77956098,61.16556098,61.53356098,61.87956098,62.19756098,62.48456098,62.74156098,62.97656098,63.19356098,63.40553659,63.62143902,63.85229268,64.10309756,64.37795122,66.62439024,66.70609756,66.78780488,67.66219512,68.53658537,68.53658537,68.91341463,69.2902439,68.84878049,68.2902439,68.33658537,67.98292683,67.73170732,66.72682927,65.67317073,64.9195122,64.1097561,64.46341463,64.56097561,65.5195122,65.51707317,65.76829268,65.96829268,65.86585366,65.88780488,65.9097561,66.16097561,66.50487805,67.02195122,68.42926829
Kenya,KEN,46.36241463,47.013,47.6522439,48.2697561,48.86058537,49.4287561,49.98168293,50.5332439,51.09185366,51.66097561,52.23658537,52.8142439,53.38595122,53.9457561,54.49214634,55.03112195,55.57268293,56.12080488,56.67195122,57.21658537,57.74017073,58.22865854,58.6625122,59.02726829,59.31039024,59.50992683,59.63034146,59.67873171,59.65614634,59.55268293,59.33995122,58.97958537,58.46312195,57.79958537,57.01746341,56.14921951,55.23631707,54.33712195,53.51197561,52.81321951,52.29963415,52.01807317,51.96595122,52.1272439,52.48392683,53.00956098,53.66219512,54.38602439,55.12421951,55.83936585
