#,AC_NAME,AC_NO,NAME,PARTY,VOTES,YEAR,polled_votes,vote_percent
27,Gorakhpur Urban,322,Prabal Pratap Shahi,IND,245,2012,164973,0.15
28,Gorakhpur Urban,322,Dharam Nisad,IND,215,2012,164973,0.13
29,Gorakhpur Urban,322,Rajan Yadav Urf Arthi,IND,158,2012,164973,0.1
30,Gorakhpur Urban,322,Rajesh Kumar,SSD,154,2012,164973,0.09
31,Gorakhpur Urban,322,Raghunath Singh,IND,145,2012,164973,0.09
1,Gorakhpur Rural,323,Vijay Bahadur Yadava,BJP,58849,2012,187979,31.31
2,Gorakhpur Rural,323,Jafar Amin Dakku,SP,41864,2012,187979,22.27
3,Gorakhpur Rural,323,Ram Bhual Nishad,BSP,41338,2012,187979,21.99
4,Gorakhpur Rural,323,Kajal,INC,17636,2012,187979,9.38
5,Gorakhpur Rural,323,Chedi Lal,PECP,8490,2012,187979,4.52
6,Gorakhpur Rural,323,Jatashankar Tripathi,SWD,6665,2012,187979,3.55
7,Gorakhpur Rural,323,Manoj Kumar,SSD,1447,2012,187979,0.77
8,Gorakhpur Rural,323,Harish Kumar Tripathi,IND,1076,2012,187979,0.57
9,Gorakhpur Rural,323,Parvez Parvaz,MMUP,867,2012,187979,0.46
10,Gorakhpur Rural,323,Rakesh,JD,756,2012,187979,0.4
11,Gorakhpur Rural,323,Madan Singh,NCP,662,2012,187979,0.35
12,Gorakhpur Rural,323,Kumarhi Urf Vishvapati,BSP(K),655,2012,187979,0.35
13,Gorakhpur Rural,323,Akbar Ali Khan,KIS,646,2012,187979,0.34
14,Gorakhpur Rural,323,Tariq Husain Ansari,IND,640,2012,187979,0.34
15,Gorakhpur Rural,323,Shiv Prakash,LJP,593,2012,187979,0.32
16,Gorakhpur Rural,323,Ranjeet Bahadur Singh,NLP,567,2012,187979,0.3
17,Gorakhpur Rural,323,Gulab Chand,IND,542,2012,187979,0.29
18,Gorakhpur Rural,323,Asif Jama,VIP,466,2012,187979,0.25
19,Gorakhpur Rural,323,Prahalad Sahani,JAKP,464,2012,187979,0.25
20,Gorakhpur Rural,323,Sandeep Kumar,ABHM,463,2012,187979,0.25
20,Gorakhpur Rural,323,Anil Kumar,IND,463,2012,187979,0.25
22,Gorakhpur Rural,323,Rajendra Singh,ARVP,451,2012,187979,0.24
23,Gorakhpur Rural,323,Sikandar Ali,RPD,448,2012,187979,0.24
24,Gorakhpur Rural,323,Rajesh Kumar,IND,377,2012,187979,0.2
25,Gorakhpur Rural,323,Onkar Nath Yadav,LD,374,2012,187979,0.2
26,Gorakhpur Rural,323,Arun,IND,363,2012,187979,0.19
27,Gorakhpur Rural,323,Praveen Kumar,RLM,292,2012,187979,0.16
28,Gorakhpur Rural,323,Ragho,IND,283,2012,187979,0.15
29,Gorakhpur Rural,323,Ayodhya,JD(U),242,2012,187979,0.13
1,Sahajanwa,324,Rajendra,BSP,52949,2012,179949,29.42
2,Sahajanwa,324,Aswani,BJP,40258,2012,179949,22.37
3,Sahajanwa,324,Yaspal Singh Rawat,IND,22017,2012,179949,12.24
4,Sahajanwa,324,Santosh Yadav ' Suny,SP,21918,2012,179949,12.18
5,Sahajanwa,324,Surendra,PECP,16232,2012,179949,9.02
6,Sahajanwa,324,Ram Sahai,IND,4849,2012,179949,2.69
7,Sahajanwa,324,Viswa Vijay,INC,4246,2012,179949,2.36
8,Sahajanwa,324,Sanjay,IND,2801,2012,179949,1.56
9,Sahajanwa,324,Dr. Chetna Pandey,IND,2212,2012,179949,1.23
10,Sahajanwa,324,Surendra,BKD,1978,2012,179949,1.1
11,Sahajanwa,324,Rajesh,BSP(K),1656,2012,179949,0.92
12,Sahajanwa,324,Sunil Rana,RLM,967,2012,179949,0.54
13,Sahajanwa,324,Jawed Ahmad,IND,930,2012,179949,0.52
14,Sahajanwa,324,Arvind,IND,864,2012,179949,0.48
15,Sahajanwa,324,Gautam,NCP,861,2012,179949,0.48
16,Sahajanwa,324,Mahadev,IND,843,2012,179949,0.47
17,Sahajanwa,324,Atul,LJP,795,2012,179949,0.44
18,Sahajanwa,324,Mithai Lal Gupt,IND,692,2012,179949,0.38
19,Sahajanwa,324,Arvind Kumar,BUM,664,2012,179949,0.37
20,Sahajanwa,324,Ramesh,RJPK,600,2012,179949,0.33
21,Sahajanwa,324,Satya Prakesh,IND,562,2012,179949,0.31
22,Sahajanwa,324,Rajesh Kumar Rana,ASP,428,2012,179949,0.24
23,Sahajanwa,324,Bhaskar Pati Tripathi,IND,322,2012,179949,0.18
24,Sahajanwa,324,Ram Chandra,SSD,305,2012,179949,0.17
1,Khajani,325,Sant Prasad,BJP,57920,2012,165073,35.09
2,Khajani,325,Ram Samujh,BSP,48484,2012,165073,29.37
3,Khajani,325,Dashrath,SP,30153,2012,165073,18.27
4,Khajani,325,Raj Narayan Pasi,INC,9067,2012,165073,5.49
5,Khajani,325,Shambhu,PECP,4736,2012,165073,2.87
6,Khajani,325,Rajdev,IND,2364,2012,165073,1.43
7,Khajani,325,Rajkumar,NCP,1639,2012,165073,0.99
8,Khajani,325,Arvind Kumar Paswan,LJP,1636,2012,165073,0.99
9,Khajani,325,Satish Kumar,BSP(K),1291,2012,165073,0.78
10,Khajani,325,Bhikhari,IND,1233,2012,165073,0.75
11,Khajani,325,Shyam Charan,CPI(ML)(L),1163,2012,165073,0.7
12,Khajani,325,Swaminath,ASP,1109,2012,165073,0.67
13,Khajani,325,Ravi Shankar,RKSP,1033,2012,165073,0.63
14,Khajani,325,Ramchandra,IND,967,2012,165073,0.59
15,Khajani,325,Sant Prasad,IND,795,2012,165073,0.48
16,Khajani,325,Mukhraj,BRPP,542,2012,165073,0.33
17,Khajani,325,Indra Dev,LD,484,2012,165073,0.29
18,Khajani,325,Ramyash,JD(U),457,2012,165073,0.28
1,Chauri-Chaura,326,Jay Prakash,BSP,49687,2012,169696,29.28
2,Chauri-Chaura,326,Anoop Kumar Pandey,SP,29086,2012,169696,17.14
3,Chauri-Chaura,326,Vinay Kumar Singh,BJP,22515,2012,169696,13.27
4,Chauri-Chaura,326,Nilesh,SBSP,10620,2012,169696,6.26
5,Chauri-Chaura,326,Hari Lal,PECP,9438,2012,169696,5.56
6,Chauri-Chaura,326,Iswar Chand,IND,9378,2012,169696,5.53
7,Chauri-Chaura,326,Keshavnath,IND,9151,2012,169696,5.39
8,Chauri-Chaura,326,Madho Prasad,INC,5796,2012,169696,3.42
9,Chauri-Chaura,326,Om Prakash,IND,4366,2012,169696,2.57
10,Chauri-Chaura,326,Ram Nakshtra,IND,3928,2012,169696,2.31
11,Chauri-Chaura,326,Vijay Kumar,NCP,2394,2012,169696,1.41
12,Chauri-Chaura,326,Shiv Mandir,RLM,1302,2012,169696,0.77
13,Chauri-Chaura,326,Atul Singh,IND,1137,2012,169696,0.67
14,Chauri-Chaura,326,Harish Chandra,IND,1015,2012,169696,0.6
15,Chauri-Chaura,326,Deep Chandra,IND,963,2012,169696,0.57
16,Chauri-Chaura,326,Avijit,IND,909,2012,169696,0.54
17,Chauri-Chaura,326,Dhirendra,LPSP,830,2012,169696,0.49
18,Chauri-Chaura,326,Ram Suresh,IND,767,2012,169696,0.45
19,Chauri-Chaura,326,Amar Nath,LJP,764,2012,169696,0.45
20,Chauri-Chaura,326,Suresh,IND,663,2012,169696,0.39
21,Chauri-Chaura,326,Rajendra Prasad Gupta,IND,631,2012,169696,0.37
22,Chauri-Chaura,326,Kusum Singh,JD(U),580,2012,169696,0.34
23,Chauri-Chaura,326,Birbal,LD,556,2012,169696,0.33
24,Chauri-Chaura,326,Jai Ram,IND,476,2012,169696,0.28
25,Chauri-Chaura,326,Ram Keval,JAKP,474,2012,169696,0.28
26,Chauri-Chaura,326,Nar Singh,IND,435,2012,169696,0.26
27,Chauri-Chaura,326,Babu Lal,IND,429,2012,169696,0.25
28,Chauri-Chaura,326,Shiv Prasad,IND,401,2012,169696,0.24
29,Chauri-Chaura,326,Viksham,IND,378,2012,169696,0.22
30,Chauri-Chaura,326,Raja Ram,IND,315,2012,169696,0.19
31,Chauri-Chaura,326,Ram Pyare,IND,312,2012,169696,0.18
1,Bansgaon,327,Dr. Vijay Kumar,BSP,53690,2012,150626,35.64
2,Bansgaon,327,Sharda Devi,SP,45344,2012,150626,30.1
3,Bansgaon,327,Subhawati Paswan,BJP,24623,2012,150626,16.35
4,Bansgaon,327,Nirmala Devi,INC,12188,2012,150626,8.09
5,Bansgaon,327,Ramlaxman,IND,4017,2012,150626,2.67
6,Bansgaon,327,Harekrishna,IND,2509,2012,150626,1.67
7,Bansgaon,327,Shivnaryan Beldar,IND,1917,2012,150626,1.27
8,Bansgaon,327,Kumar Rajesh,PECP,1624,2012,150626,1.08
9,Bansgaon,327,Santosh,JD,1053,2012,150626,0.7
10,Bansgaon,327,Vina Devi,RMGP,902,2012,150626,0.6
11,Bansgaon,327,Dhanai Prasad,SSCP,651,2012,150626,0.43
12,Bansgaon,327,Haridwar,RLM,646,2012,150626,0.43
13,Bansgaon,327,Arjun,SSD,509,2012,150626,0.34
14,Bansgaon,327,Lalchand,RJPK,354,2012,150626,0.24
15,Bansgaon,327,Sandeep Kumar,BSP(K),351,2012,150626,0.23
16,Bansgaon,327,Indradev,JD(U),248,2012,150626,0.16
1,Chillupar,328,Rajesh Tripathi,BSP,61639,2012,200086,30.81
2,Chillupar,328,C.P Chand,SP,50486,2012,200086,25.23
3,Chillupar,328,Harishanker Tiwari,ABLTC,45203,2012,200086,22.59
4,Chillupar,328,Vijay Kumar,BJP,16042,2012,200086,8.02
5,Chillupar,328,Narendra,IND,5648,2012,200086,2.82
6,Chillupar,328,Shyamlal,INC,4171,2012,200086,2.08
7,Chillupar,328,Amarnath Maurya,IJP,3087,2012,200086,1.54
8,Chillupar,328,Rajesh Tripathi,IND,2875,2012,200086,1.44
9,Chillupar,328,Vijay Prakash Shukla,IND,1919,2012,200086,0.96
10,Chillupar,328,Poonam Gupta,RLM,1886,2012,200086,0.94
11,Chillupar,328,Indal,IND,1482,2012,200086,0.74
12,Chillupar,328,Rajesh,IND,1125,2012,200086,0.56
13,Chillupar,328,Sayad Mofeed Anwar,IND,751,2012,200086,0.38
14,Chillupar,328,Paras,IND,735,2012,200086,0.37
15,Chillupar,328,Ramendra Kumar Yadav,IND,732,2012,200086,0.37
16,Chillupar,328,Rajeswar Pandey,IND,681,2012,200086,0.34
17,Chillupar,328,Dinesh,LJP,632,2012,200086,0.32
18,Chillupar,328,Munnu,IND,519,2012,200086,0.26
19,Chillupar,328,Vijay Bahadur,IND,473,2012,200086,0.24
1,Khadda,329,Vijay Kumar Dubey,INC,37260,2012,169815,21.94
2,Khadda,329,N.P. Kushwaha,SP,35115,2012,169815,20.68
3,Khadda,329,Ravi Prakash Alias Mohan,BSP,29797,2012,169815,17.55
4,Khadda,329,Bhagwan Dayalgupta,PECP,21570,2012,169815,12.7
5,Khadda,329,Dr. Nilesh Mishra,BJP,13886,2012,169815,8.18
6,Khadda,329,Tahir Lari,SBSP,5762,2012,169815,3.39
7,Khadda,329,Satyendra Kumar,IND,4458,2012,169815,2.63
8,Khadda,329,Gopal,IND,2558,2012,169815,1.51
9,Khadda,329,Dhruv Narayan Yadav,BKD,2122,2012,169815,1.25
10,Khadda,329,Rajendra Pal,IND,1868,2012,169815,1.1
11,Khadda,329,Hazarat Ali,AITC,1867,2012,169815,1.1
12,Khadda,329,Dr. Nisar Ahamad,NCP,1483,2012,169815,0.87
13,Khadda,329,Adya,JD(U),1395,2012,169815,0.82
14,Khadda,329,Akhand,IND,1362,2012,169815,0.8
15,Khadda,329,Dhunmun,IND,1244,2012,169815,0.73
16,Khadda,329,Haseena,IND,1236,2012,169815,0.73
17,Khadda,329,Vandana,IND,1083,2012,169815,0.64
18,Khadda,329,Ashish Mani,LJP,992,2012,169815,0.58
19,Khadda,329,Tirbeni,ARVP,917,2012,169815,0.54
20,Khadda,329,Chhatthu Prasad,IJP,826,2012,169815,0.49
21,Khadda,329,Rajnish Kushwaha,IND,736,2012,169815,0.43
22,Khadda,329,Dhananjay Singh,IND,710,2012,169815,0.42
23,Khadda,329,Lakshman,IND,587,2012,169815,0.35
24,Khadda,329,Hari Narayan,IND,541,2012,169815,0.32
25,Khadda,329,Poonam Vaishya,IND,440,2012,169815,0.26
1,Padrauna,330,Swami Prasad Maurya,BSP,42184,2012,188281,22.4
2,Padrauna,330,Rajesh Kumar Jaiswal,INC,34022,2012,188281,18.07
3,Padrauna,330,Ramdhari Prasad Gupta,BJP,31972,2012,188281,16.98
4,Padrauna,330,Rajendra,PECP,31687,2012,188281,16.83
5,Padrauna,330,Vijendra Pal Yadav Alias,SP,27715,2012,188281,14.72
6,Padrauna,330,Chandra Bhan Kushwaha,SBSP,4985,2012,188281,2.65
7,Padrauna,330,Aravind Kumar Pandey,IND,2309,2012,188281,1.23
8,Padrauna,330,Sagir,CPI,2032,2012,188281,1.08
9,Padrauna,330,Anil Kumar,IND,1035,2012,188281,0.55
10,Padrauna,330,Tilik,IND,975,2012,188281,0.52
11,Padrauna,330,Sushila Vishwakarma,IND,936,2012,188281,0.5
12,Padrauna,330,Ainuddin Ahamad,IND,932,2012,188281,0.5
13,Padrauna,330,Shyam Babu Modanwal,JD(U),892,2012,188281,0.47
14,Padrauna,330,Brijkumar Tiwari (B.K.),AITC,799,2012,188281,0.42
15,Padrauna,330,Mainuddin Siddiqui,SDPI,734,2012,188281,0.39
16,Padrauna,330,Brij Nandan Kuswaha,ARVP,725,2012,188281,0.39
17,Padrauna,330,Nashrullah Ansari,CPI(ML)(L),700,2012,188281,0.37
18,Padrauna,330,Mukesh Kumar,IND,662,2012,188281,0.35
19,Padrauna,330,Raju Singh Patel,IND,609,2012,188281,0.32
20,Padrauna,330,Vidya Prakash Pandey,IND,585,2012,188281,0.31
21,Padrauna,330,Rasid Ansari,IND,583,2012,188281,0.31
22,Padrauna,330,Praveen Kumar,ASP,518,2012,188281,0.28
23,Padrauna,330,Buddhesh Mani Pandey,JMBP,366,2012,188281,0.19
24,Padrauna,330,Shivraj,IND,324,2012,188281,0.17
1,Tamkuhi Raj,331,Ajay Kumar 'Lalloo',INC,53121,2012,196516,27.03
2,Tamkuhi Raj,331,Nand Kishor Mishra,BJP,47261,2012,196516,24.05
3,Tamkuhi Raj,331,Dr. P.K. Rai,SP,39759,2012,196516,20.23
4,Tamkuhi Raj,331,Manish Jaiswal,BSP,26153,2012,196516,13.31
5,Tamkuhi Raj,331,Surendra Prasad Gupta,PECP,17295,2012,196516,8.8
6,Tamkuhi Raj,331,Poorendra Kumar Mishra,IND,5479,2012,196516,2.79
7,Tamkuhi Raj,331,Shivlochana,LD,1618,2012,196516,0.82
8,Tamkuhi Raj,331,Ram Kishor Sharma,LJP,1093,2012,196516,0.56
9,Tamkuhi Raj,331,Kailash Paswan,AITC,895,2012,196516,0.46
10,Tamkuhi Raj,331,Rajesh Kumar Yadav,RPD,762,2012,196516,0.39
11,Tamkuhi Raj,331,Gorakh Nath Yadav,SBSP,670,2012,196516,0.34
12,Tamkuhi Raj,331,Amirullah,AIMF,667,2012,196516,0.34
13,Tamkuhi Raj,331,Awadh Kishor,ARVP,622,2012,196516,0.32
14,Tamkuhi Raj,331,Kasim Ali,JD(U),584,2012,196516,0.3
15,Tamkuhi Raj,331,Tara Kushawaha,IJP,537,2012,196516,0.27
1,Fazilnagar,332,Ganga,BJP,49995,2012,186970,26.74
2,Fazilnagar,332,Kalamuddin,BSP,44501,2012,186970,23.8
3,Fazilnagar,332,Vishwanath,SP,43425,2012,186970,23.23
4,Fazilnagar,332,Shashi,INC,21046,2012,186970,11.26
5,Fazilnagar,332,Azimullah,PECP,8101,2012,186970,4.33
6,Fazilnagar,332,Nandlal Gupta (Vidrohi),IND,3618,2012,186970,1.94
7,Fazilnagar,332,Shambhu,NCP,2627,2012,186970,1.41
8,Fazilnagar,332,Krishnanand,IND,1955,2012,186970,1.05
9,Fazilnagar,332,Birja,IND,1817,2012,186970,0.97
10,Fazilnagar,332,Seema,IND,1396,2012,186970,0.75
11,Fazilnagar,332,Suresh,IND,1387,2012,186970,0.74
12,Fazilnagar,332,Kashi,NLP,1196,2012,186970,0.64
13,Fazilnagar,332,Sunil,RPD,1075,2012,186970,0.57
14,Fazilnagar,332,Bhagwat,ARVP,961,2012,186970,0.51
15,Fazilnagar,332,Tayab Husain,LD,896,2012,186970,0.48
16,Fazilnagar,332,Shamshad,AIMF,858,2012,186970,0.46
17,Fazilnagar,332,Babunandan Singh,RSMD,834,2012,186970,0.45
18,Fazilnagar,332,Umesh Chandra,LJP,668,2012,186970,0.36
19,Fazilnagar,332,Phool Chand,JD(U),614,2012,186970,0.33
1,Kushinagar,333,Bramhashankar Tripathi,SP,66489,2012,179065,37.13
2,Kushinagar,333,Jawed Iqbal,BSP,42801,2012,179065,23.9
3,Kushinagar,333,Jagadamba Prasad Singh,INC,19236,2012,179065,10.74
4,Kushinagar,333,Jagadish Mishra Alias,BJP,16440,2012,179065,9.18
5,Kushinagar,333,Santosh Singh,PECP,13665,2012,179065,7.63
6,Kushinagar,333,Rajesh Pratap Rao Alias,RLM,9233,2012,179065,5.16
7,Kushinagar,333,Kamalshankar,IND,2390,2012,179065,1.33
8,Kushinagar,333,Rampal,SBSP,1427,2012,179065,0.8
9,Kushinagar,333,Jamil,NLP,1332,2012,179065,0.74
10,Kushinagar,333,Sugandha,ARVP,1178,2012,179065,0.66
11,Kushinagar,333,Vakil,KIS,1120,2012,179065,0.63
12,Kushinagar,333,Shailes,RSMD,1066,2012,179065,0.6
13,Kushinagar,333,Nirmala,LD,934,2012,179065,0.52
14,Kushinagar,333,Piyush,LJP,675,2012,179065,0.38
15,Kushinagar,333,Devendra Pratap,JAKP,570,2012,179065,0.32
16,Kushinagar,333,Shailendra Singh,JD(U),509,2012,179065,0.28
1,Hata,334,Radheshyam,SP,55591,2012,185188,30.02
2,Hata,334,Virendra,BSP,38923,2012,185188,21.02
3,Hata,334,Jamwanti,IND,27388,2012,185188,14.79
4,Hata,334,Jaswant Alias 'Atul',BJP,9389,2012,185188,5.07
5,Hata,334,Kashinath,PECP,9081,2012,185188,4.9
6,Hata,334,Pawan Kumar,IND,8914,2012,185188,4.81
7,Hata,334,Ram Ashrya,INC,6588,2012,185188,3.56
8,Hata,334,Anshuman,SBSP,6328,2012,185188,3.42
9,Hata,334,Ram Ashish,RLM,4165,2012,185188,2.25
10,Hata,334,Jaiprakash,IJP,2599,2012,185188,1.4
11,Hata,334,Munna Chauhan,JPS,2093,2012,185188,1.13
12,Hata,334,Ramnivas,JD(U),1891,2012,185188,1.02
13,Hata,334,Dharmendra,LPSP,1427,2012,185188,0.77
14,Hata,334,Premshankar,IND,1264,2012,185188,0.68
15,Hata,334,Sabit Ali,LJP,1176,2012,185188,0.64
16,Hata,334,Rajdeo,IND,1117,2012,185188,0.6
17,Hata,334,Awadhesh,RJD,1053,2012,185188,0.57
18,Hata,334,Mahendra,JAKP,1049,2012,185188,0.57
19,Hata,334,Naveen Kumar Srivastava,IND,875,2012,185188,0.47
20,Hata,334,Vivekanand,NCP,871,2012,185188,0.47
21,Hata,334,Vinay Kumar,LD,870,2012,185188,0.47
22,Hata,334,Rajkumar,ARVP,853,2012,185188,0.46
23,Hata,334,Mahendra,IND,640,2012,185188,0.35
24,Hata,334,Farinder,IND,541,2012,185188,0.29
25,Hata,334,Anil Kumar,PRBD,502,2012,185188,0.27
1,Ramkola,335,Purnmasi Dehati,SP,50861,2012,168497,30.19
2,Ramkola,335,Deep Lal Bharti,BJP,32295,2012,168497,19.17
3,Ramkola,335,Harendar Kumar Gautam,BSP,29891,2012,168497,17.74
4,Ramkola,335,Ramanand Bauddha,INC,14750,2012,168497,8.75
5,Ramkola,335,Anil Alias A.K. Badal,PECP,11025,2012,168497,6.54
6,Ramkola,335,Shambhoo Chaudhary,IND,8287,2012,168497,4.92
7,Ramkola,335,Radheshyam Paswan,AITC,4366,2012,168497,2.59
8,Ramkola,335,Harinath,SBSP,4054,2012,168497,2.41
9,Ramkola,335,Mahendra Prasad,IND,3479,2012,168497,2.06
10,Ramkola,335,Ranajeet,IJP,1526,2012,168497,0.91
11,Ramkola,335,Sakal Prasad,LD,1366,2012,168497,0.81
12,Ramkola,335,Brahma Shankar,JD(U),1271,2012,168497,0.75
13,Ramkola,335,Vidya Prasad,IND,1189,2012,168497,0.71
14,Ramkola,335,Anil,IND,945,2012,168497,0.56
15,Ramkola,335,Radheshyam,AIMF,942,2012,168497,0.56
16,Ramkola,335,Aniruddha Kharwar,JAKP,889,2012,168497,0.53
17,Ramkola,335,Chhotelal,ARVP,814,2012,168497,0.48
18,Ramkola,335,Madanlal,MADP,547,2012,168497,0.32
1,Rudrapur,336,Akhilesh Pratap Singh,INC,40783,2012,154731,26.36
2,Rudrapur,336,Mukti Nath Yadav,SP,33356,2012,154731,21.56
3,Rudrapur,336,Jay Prakash Nishad,BJP,31270,2012,154731,20.21
4,Rudrapur,336,Suresh Tiwari,BSP,30060,2012,154731,19.43
5,Rudrapur,336,Siraz,SBSP,9078,2012,154731,5.87
6,Rudrapur,336,Raj Kapoor,IND,2292,2012,154731,1.48
7,Rudrapur,336,Janardan,IND,1660,2012,154731,1.07
8,Rudrapur,336,Ramesh,LPSP,1131,2012,154731,0.73
9,Rudrapur,336,Aniruddh Singh,PECP,1130,2012,154731,0.73
10,Rudrapur,336,Kaushal Pandey,IND,919,2012,154731,0.59
11,Rudrapur,336,Ashok,NCP,827,2012,154731,0.53
12,Rudrapur,336,Santosh,BUM,813,2012,154731,0.53
13,Rudrapur,336,Ajay Kumar,JD(U),612,2012,154731,0.4
14,Rudrapur,336,Vikash Shahi,LJP,424,2012,154731,0.27
15,Rudrapur,336,Ram Bahal,RLM,376,2012,154731,0.24
1,Deoria,337,Janmejai Singh,BJP,56299,2012,166170,33.88
2,Deoria,337,Pramod Singh,BSP,33004,2012,166170,19.86
3,Deoria,337,Dinanath Kushwaha,SP,29449,2012,166170,17.72
4,Deoria,337,Jay Prakash Jaiswal,INC,25394,2012,166170,15.28
5,Deoria,337,Mukti Nath Mishra,PECP,3897,2012,166170,2.35
6,Deoria,337,Vijay Pratap Mani Tripathi,JD(U),3621,2012,166170,2.18
7,Deoria,337,Nageshwar Pratap Dwedi,SBSP,2734,2012,166170,1.65
8,Deoria,337,Ravi Thakur,ASP,1326,2012,166170,0.8
9,Deoria,337,Raju Chauhan,MOP,991,2012,166170,0.6
10,Deoria,337,Seema Singh,IND,922,2012,166170,0.55
11,Deoria,337,Premlata Pandey,CPI(ML)(L),918,2012,166170,0.55
12,Deoria,337,Kaushal Singh Patel,RSAD,882,2012,166170,0.53
13,Deoria,337,Ramdulare,IND,734,2012,166170,0.44
14,Deoria,337,Anand Kumar Yadav,IND,719,2012,166170,0.43
15,Deoria,337,Hari Narayan,IND,578,2012,166170,0.35
16,Deoria,337,Avnish Srivastava,BHSAPA,567,2012,166170,0.34
17,Deoria,337,"Anand Srivastva ""Sonu""",RLM,562,2012,166170,0.34
18,Deoria,337,Tajuddin,IND,523,2012,166170,0.31
19,Deoria,337,Ramendra Kumar Tripathi,NCP,500,2012,166170,0.3
20,Deoria,337,Pawan Kumar Paswan,LJP,470,2012,166170,0.28
21,Deoria,337,Ram Kishor Yadav Alias,IND,432,2012,166170,0.26
22,Deoria,337,Krishna Murari Singh,AHNP,364,2012,166170,0.22
23,Deoria,337,Virendra Chaurasiya,IND,325,2012,166170,0.2
24,Deoria,337,Vidya Nand Sharma,IND,308,2012,166170,0.19
25,Deoria,337,Abhimanyu Maurya,LPSP,283,2012,166170,0.17
26,Deoria,337,Ashok Malviya,RPD,230,2012,166170,0.14
27,Deoria,337,Vijay Juaatha,IND,138,2012,166170,0.08
1,Pathardeva,338,Shakir Ali,SP,59905,2012,181661,32.98
2,Pathardeva,338,Surya Pratap Shahi,BJP,55351,2012,181661,30.47
3,Pathardeva,338,Sanjay Singh,BSP,31202,2012,181661,17.18
4,Pathardeva,338,Niyaj Ahamad,IND,14273,2012,181661,7.86
5,Pathardeva,338,Suyash Mani Tripathi,INC,7868,2012,181661,4.33
6,Pathardeva,338,Ram Sureman,PECP,2028,2012,181661,1.12
7,Pathardeva,338,Sunaina,ARVP,1667,2012,181661,0.92
8,Pathardeva,338,Ashok Rao,RLM,1388,2012,181661,0.76
9,Pathardeva,338,Durga,IND,1299,2012,181661,0.72
10,Pathardeva,338,Vinay Kumar Nayak,RSMD,909,2012,181661,0.5
11,Pathardeva,338,Daroga,IND,900,2012,181661,0.5
12,Pathardeva,338,Raumeela,SBSP,886,2012,181661,0.49
13,Pathardeva,338,Rana Pratap,IND,824,2012,181661,0.45
14,Pathardeva,338,Sanjay,IND,690,2012,181661,0.38
15,Pathardeva,338,Nishikant Mishra,IND,688,2012,181661,0.38
16,Pathardeva,338,Markandey Prassad,JD(U),428,2012,181661,0.24
17,Pathardeva,338,Shyama,AIMF,413,2012,181661,0.23
18,Pathardeva,338,Dharmendra,RPD,348,2012,181661,0.19
19,Pathardeva,338,Vinod,LJP,315,2012,181661,0.17
20,Pathardeva,338,Mahesh,JAKP,279,2012,181661,0.15
1,Rampur Karkhana,339,Choudhari Fasiha Bashir,SP,51834,2012,177693,29.17
2,Rampur Karkhana,339,Girijesh Shahi Alias,IND,44687,2012,177693,25.15
3,Rampur Karkhana,339,Rajaram,BSP,24038,2012,177693,13.53
4,Rampur Karkhana,339,Rajiv,BJP,17442,2012,177693,9.82
5,Rampur Karkhana,339,Anand Yadav,INC,6912,2012,177693,3.89
6,Rampur Karkhana,339,Shivajee,IND,6689,2012,177693,3.76
7,Rampur Karkhana,339,Anand Sagar Alias Bablu,IND,4300,2012,177693,2.42
8,Rampur Karkhana,339,Abhaynandan,SBSP,2976,2012,177693,1.67
9,Rampur Karkhana,339,Amarnath,APVM,2167,2012,177693,1.22
10,Rampur Karkhana,339,Radhika,LJP,1780,2012,177693,1
11,Rampur Karkhana,339,Jawahar Lal Chouhan,AITC,1592,2012,177693,0.9
12,Rampur Karkhana,339,Anand Prakash,CPI,1591,2012,177693,0.9
13,Rampur Karkhana,339,Ramawtar,NLP,1499,2012,177693,0.84
14,Rampur Karkhana,339,Krishna Kumar,IND,1257,2012,177693,0.71
15,Rampur Karkhana,339,Subash Chandra,JD(U),1111,2012,177693,0.63
16,Rampur Karkhana,339,Raj Narayan,IND,891,2012,177693,0.5
17,Rampur Karkhana,339,Jainarayan Tiwari,IND,809,2012,177693,0.46
18,Rampur Karkhana,339,Parashuram,RSMD,768,2012,177693,0.43
19,Rampur Karkhana,339,Avadhesh,IND,702,2012,177693,0.4
20,Rampur Karkhana,339,Dr. Vidyavati Tripathi,NCP,698,2012,177693,0.39
21,Rampur Karkhana,339,Jagadish,BJS,657,2012,177693,0.37
22,Rampur Karkhana,339,Krishnanand,RLM,630,2012,177693,0.35
23,Rampur Karkhana,339,Makbul,IND,604,2012,177693,0.34
24,Rampur Karkhana,339,Vinod,JAKP,514,2012,177693,0.29
25,Rampur Karkhana,339,Ajay Kumar,MOP,475,2012,177693,0.27
26,Rampur Karkhana,339,Riyajudin,AIMF,410,2012,177693,0.23
27,Rampur Karkhana,339,Nandjee,RPD,377,2012,177693,0.21
28,Rampur Karkhana,339,Imtiyaj Ansari,ARVP,283,2012,177693,0.16
1,Bhatpar Rani,340,Kameshwar,SP,56017,2012,157505,35.57
2,Bhatpar Rani,340,Sabhakunwar,BSP,41093,2012,157505,26.09
3,Bhatpar Rani,340,Vinda,INC,19352,2012,157505,12.29
4,Bhatpar Rani,340,Rajkumar Shahi,BJP,11353,2012,157505,7.21
5,Bhatpar Rani,340,Yogendra Singh,PECP,8509,2012,157505,5.4
6,Bhatpar Rani,340,Abhay Kumar,RLM,3599,2012,157505,2.29
